,Dates,DayNight,Home,HomeLeague,HomeScore,HomeStartingPitcher,HomeStartingPlayer_1,HomeStartingPlayer_2,HomeStartingPlayer_3,HomeStartingPlayer_4,HomeStartingPlayer_5,HomeStartingPlayer_6,HomeStartingPlayer_7,HomeStartingPlayer_8,HomeStartingPlayer_9,Visitor,VisitorLeague,VisitorScore,VisitorStartingPitcher,VisitorStartingPlayer_1,VisitorStartingPlayer_2,VisitorStartingPlayer_3,VisitorStartingPlayer_4,VisitorStartingPlayer_5,VisitorStartingPlayer_6,VisitorStartingPlayer_7,VisitorStartingPlayer_8,VisitorStartingPlayer_9
297,20160426,N,ATL,NL,4,wislm001,markn001,castd001,garca004,freef001,franj004,flowt001,stubd001,aybae001,wislm001,BOS,AL,11,pricd001,bettm001,pedrd001,bogax001,shawt001,ramih003,bradj001,holtb002,vazqc001,pricd001
298,20160426,N,CHN,NL,4,hendk001,fowld001,heywj001,bryak001,rizza001,zobrb001,solej001,russa002,rossd001,hendk001,MIL,NL,3,nelsj004,santd002,villj001,lucrj001,cartc002,nieuk001,hilla001,florr003,rivey001,nelsj004
299,20160426,N,COL,NL,4,delaj001,parrg001,adamc001,gonzc001,arenn001,paulb001,lemad001,barnb002,woltt001,delaj001,PIT,NL,9,coleg001,mercj002,mccua001,freed001,marts002,cervf001,rogej002,harrj002,polag001,coleg001
300,20160426,N,LAN,NL,3,kersc001,utlec001,seagc001,turnj001,gonza003,puigy001,grany001,crawc002,pedej001,kersc001,MIA,NL,6,koeht001,gordd002,pradm001,yelic001,stanm004,ozunm001,realj001,johnc003,hecha001,koeht001
301,20160426,N,NYN,NL,4,colob001,granc001,cabra002,wrigd002,confm001,walkn001,florw001,lagaj001,plawk001,colob001,CIN,NL,3,finnb001,cozaz001,holtt001,vottj001,suare001,duvaa001,barnt001,dejei002,finnb001,hamib001
302,20160426,N,SFN,NL,1,cuetj001,spand001,panij002,duffm002,poseb001,beltb001,pench001,crawb001,cuetj001,pagaa001,SDN,NL,0,shiej002,jay-j001,myerw001,kempm001,uptob001,norrd001,ramia003,weekj001,rosaa001,shiej002
303,20160426,N,WAS,NL,3,schem001,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,espid001,lobaj001,schem001,PHI,NL,4,velav001,herro001,blana001,franm004,howar001,ruppc001,lougd001,hernc005,velav001,bourp001
304,20160427,N,ANA,AL,4,tropn001,escoy001,orter001,troum001,pujoa001,calhk001,simma001,pennc001,perec003,choij001,KCA,AL,2,younc003,escoa003,mousm001,hosme001,morak001,peres002,gorda001,infao001,orlap001,dysoj001
305,20160427,N,BOS,AL,9,wrigs001,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,hanir001,bradj001,ATL,NL,4,norrb001,markn001,castd001,garca004,freef001,franj004,piera001,johnk003,aybae001,stubd001
306,20160427,N,DET,AL,9,verlj001,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,iglej001,wilsb002,gosea001,OAK,AL,4,grays001,crisc001,coghc001,reddj001,davik003,lowrj001,butlb003,alony001,phegj001,semim001
307,20160427,N,MIN,AL,5,berrj001,santd001,dozib001,mauej001,sanom001,parkb002,arcio001,nunee002,suzuk001,rosae001,CLE,AL,6,tomlj001,santc002,kipnj001,lindf001,branm003,napom001,gomey001,ramij003,byrdm001,naqut001
308,20160427,N,SEA,AL,4,iwakh001,martk001,smits002,canor001,cruzn002,linda001,seagk001,lee-d004,clevs001,martl004,HOU,AL,7,mchuc001,altuj001,sprig001,corrc001,rasmc001,gatte001,gomec002,gonzm002,valbl001,castj006
309,20160427,N,TBA,AL,1,moorm003,forsl001,millb002,longe001,dickc002,jennd002,morrl001,souzs001,kierk001,congh001,BAL,AL,3,tillc001,rickj001,machm001,jonea003,davic003,trumm001,wietm001,hardj003,reimn001,schoj001
310,20160427,N,TEX,AL,3,perem004,deshd002,mazan001,belta001,desmi001,rua-r001,odorr001,andre001,albeh001,holab001,NYA,AL,2,sabac001,ellsj001,gardb001,beltc001,teixm001,rodra001,mccab002,casts001,headc001,torrr001
311,20160427,N,TOR,AL,0,estrm001,saunm001,donaj001,bautj002,encae001,tulot001,domim001,martr004,pillk001,goinr001,CHA,AL,4,quinj001,eatoa002,rollj001,abrej003,frazt001,cabrm002,lawrb002,garca003,navad001,jacka001
312,20160427,N,ARI,NL,4,corbp001,seguj002,lambj001,goldp001,perad001,tomay001,castw002,drurb001,ahmen001,corbp001,SLN,NL,11,waina001,carpm002,piscs001,hollm001,gricr001,moliy001,gyorj001,tejar001,diaza003,waina001
313,20160427,N,COL,NL,8,grayj003,parrg001,stort001,gonzc001,arenn001,reynm001,rabur001,hundn001,lemad001,grayj003,PIT,NL,9,niesj001,jasoj001,mccua001,freed001,marts002,cervf001,polag001,harrj002,mercj002,niesj001
314,20160427,N,LAN,NL,0,kazms001,herne001,puigy001,gonza003,turnj001,seagc001,kendh001,ellia001,thomt002,kazms001,MIA,NL,2,nicoj001,gordd002,pradm001,yelic001,stanm004,ozunm001,realj001,johnc003,hecha001,nicoj001
315,20160427,N,NYN,NL,5,harvm001,deaza001,wrigd002,confm001,dudal001,walkn001,cabra002,lagaj001,plawk001,harvm001,CIN,NL,2,moscj001,cozaz001,dejei002,vottj001,suare001,mesod001,duvaa001,sches001,moscj001,hamib001
316,20160427,D,SFN,NL,13,samaj001,spand001,panij002,duffm002,beltb001,crawb001,pench001,pagaa001,browt002,samaj001,SDN,NL,9,casha001,jay-j001,myerw001,kempm001,uptob001,wallb001,norrd001,ramia003,weekj001,casha001
317,20160427,N,WAS,NL,0,gonzg003,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,espid001,lobaj001,gonzg003,PHI,NL,3,hellj001,herro001,galvf001,franm004,ruf-d001,ruizc001,hernc005,goedt001,hellj001,bourp001
318,20160428,N,BAL,AL,10,wilst004,rickj001,machm001,davic003,trumm001,jonea003,hardj003,reimn001,schoj001,josec002,CHA,AL,2,dankj001,eatoa002,rollj001,abrej003,frazt001,cabrm002,lawrb002,garca003,sanch002,jacka001
319,20160428,N,BOS,AL,3,buchc001,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,younc004,bradj001,vazqc001,ATL,NL,5,chacj001,markn001,castd001,garca004,freef001,piera001,franj004,petej002,aybae001,smitm007
320,20160428,D,DET,AL,7,sanca004,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,saltj001,iglej001,gosea001,OAK,AL,3,bassc001,burnb002,lowrj001,reddj001,davik003,vogts001,canhm001,coghc001,alony001,semim001
321,20160428,N,ARI,NL,3,delar003,seguj002,lambj001,goldp001,perad001,drurb001,herrc001,owinc001,ahmen001,delar003,SLN,NL,0,wachm001,carpm002,piscs001,hollm001,mossb001,moliy001,adamm002,gyorj001,diaza003,wachm001
322,20160428,D,CHN,NL,7,arrij001,fowld001,heywj001,bryak001,rizza001,zobrb001,lastt001,russa002,rossd001,arrij001,MIL,NL,2,jungt001,villj001,presa001,braur002,lucrj001,cartc002,nieuk001,hilla001,rivey001,jungt001
323,20160428,N,LAN,NL,3,maedk001,utlec001,seagc001,gonza003,grany001,puigy001,crawc002,kendh001,pedej001,maedk001,MIA,NL,5,fernj003,gordd002,pradm001,yelic001,stanm004,bourj002,suzui001,realj001,hecha001,fernj003
324,20160428,D,WAS,NL,0,roart001,dendm001,espid001,harpb003,zimmr001,murpd006,wertj001,drews001,sevep001,roart001,PHI,NL,3,nolaa001,herro001,galvf001,franm004,howar001,ruppc001,hernc005,lougd001,nolaa001,bourp001
325,20160429,N,BAL,AL,6,wrigm001,rickj001,machm001,davic003,trumm001,jonea003,wietm001,hardj003,reimn001,schoj001,CHA,AL,3,rodoc001,eatoa002,rollj001,abrej003,frazt001,cabrm002,lawrb002,garca003,navad001,jacka001
326,20160429,N,BOS,AL,4,owenh002,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,hanir001,bradj001,NYA,AL,2,tanam001,ellsj001,gardb001,beltc001,teixm001,rodra001,mccab002,casts001,headc001,gregd001
327,20160429,N,MIN,AL,2,hughp001,santd001,dozib001,mauej001,sanom001,parkb002,arcio001,nunee002,escoe001,suzuk001,DET,AL,9,fulmm001,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,avilm001,wilsb002,gosea001
328,20160429,N,OAK,AL,7,manas001,burnb002,lowrj001,reddj001,davik003,vogts001,coghc001,crisc001,alony001,semim001,HOU,AL,4,fierm001,altuj001,sprig001,corrc001,gatte001,rasmc001,whitt002,gomec002,gonzm002,krate001
329,20160429,N,SEA,AL,1,hernf002,aokin001,smits002,canor001,cruzn002,linda001,seagk001,iannc001,martk001,martl004,KCA,AL,0,medlk001,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,infao001,dysoj001
330,20160429,N,TBA,AL,1,smyld001,forsl001,millb002,longe001,dickc002,souzs001,morrl001,guyeb001,kierk001,casac001,TOR,AL,6,sanca006,saunm001,donaj001,bautj002,encae001,tulot001,smoaj001,martr004,pillk001,goinr001
331,20160429,N,TEX,AL,4,lewic001,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,rua-r001,holab001,ANA,AL,2,santh001,escoy001,orter001,troum001,pujoa001,calhk001,simma001,cronc002,sotog001,giavj001
332,20160429,N,ARI,NL,0,ray-r002,seguj002,lambj001,goldp001,perad001,tomay001,castw002,drurb001,owinc001,ray-r002,COL,NL,9,chatt001,blacc001,stort001,arenn001,reynm001,rabur001,parrg001,hundn001,lemad001,chatt001
333,20160429,D,CHN,NL,6,lestj001,fowld001,heywj001,zobrb001,rizza001,solej001,baezj001,russa002,rossd001,lestj001,ATL,NL,1,blaia001,markn001,castd001,freef001,garca004,franj004,flowt001,aybae001,stubd001,blaia001
334,20160429,N,LAN,NL,1,wooda002,utlec001,seagc001,turnj001,gonza003,puigy001,grany001,crawc002,pedej001,wooda002,SDN,NL,5,vargc002,jay-j001,myerw001,kempm001,uptob001,norrd001,ramia003,rosaa001,weekj001,vargc002
335,20160429,N,MIL,NL,3,daviz001,santd002,villj001,braur002,lucrj001,cartc002,hilla001,florr003,rivey001,daviz001,MIA,NL,6,conla001,suzui001,pradm001,yelic001,ozunm001,bourj002,dietd001,rojam002,mathj001,conla001
336,20160429,N,NYN,NL,13,matzs001,granc001,wrigd002,confm001,cespy001,dudal001,walkn001,cabra002,plawk001,matzs001,SFN,NL,1,peavj001,spand001,panij002,duffm002,poseb001,pench001,beltb001,crawb001,peavj001,pagaa001
337,20160429,N,PHI,NL,4,morga001,herro001,galvf001,franm004,howar001,ruizc001,hernc005,lougd001,morga001,bourp001,CLE,AL,3,klubc001,davir003,kipnj001,lindf001,branm003,napom001,gomey001,byrdm001,uribj002,klubc001
338,20160429,N,PIT,NL,4,nicaj001,jasoj001,mccua001,freed001,marts002,cervf001,polag001,harrj002,mercj002,nicaj001,CIN,NL,1,strad003,cozaz001,suare001,vottj001,philb001,brucj001,barnt001,sches001,strad003,hamib001
339,20160429,N,SLN,NL,4,leakm001,carpm002,piscs001,hollm001,adamm002,gricr001,gyorj001,diaza003,fryee001,leakm001,WAS,NL,5,stras001,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,espid001,lobaj001,stras001
340,20160430,N,BAL,AL,7,gausk001,machm001,jonea003,davic003,trumm001,wietm001,alvap001,hardj003,schoj001,kim-h001,CHA,AL,8,latom001,eatoa002,salat001,abrej003,frazt001,cabrm002,lawrb002,sandj002,navad001,jacka001
341,20160430,N,BOS,AL,8,porcr001,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,vazqc001,bradj001,NYA,AL,0,pinem001,ellsj001,gardb001,beltc001,teixm001,rodra001,mccab002,casts001,gregd001,headc001
342,20160430,D,MIN,AL,1,dufft001,santd001,dozib001,mauej001,sanom001,parkb002,escoe001,nunee002,rosae001,murpj001,DET,AL,4,zimmj003,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,saltj001,gosea001,iglej001
343,20160430,D,OAK,AL,2,hahnj001,burnb002,lowrj001,reddj001,davik003,coghc001,crisc001,alony001,phegj001,semim001,HOU,AL,0,devec001,altuj001,sprig001,corrc001,rasmc001,gatte001,whitt002,tuckp001,valbl001,castj006
344,20160430,N,SEA,AL,6,milew001,aokin001,smits002,canor001,cruzn002,linda001,seagk001,iannc001,martk001,martl004,KCA,AL,0,venty001,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,infao001,orlap001
345,20160430,N,TBA,AL,4,archc001,forsl001,guyeb001,longe001,pears001,souzs001,jennd002,beckt001,kierk001,casac001,TOR,AL,3,happj001,saunm001,donaj001,bautj002,encae001,tulot001,smoaj001,pillk001,goinr001,tholj001
346,20160430,N,TEX,AL,7,holld003,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,nichb001,deshd002,ANA,AL,2,shoem001,escoy001,giavj001,troum001,pujoa001,calhk001,simma001,cronc002,perec003,orter001
347,20160430,N,ARI,NL,2,greiz001,seguj002,drurb001,goldp001,tomay001,castw002,perad001,owinc001,greiz001,ahmen001,COL,NL,5,rusic001,blacc001,stort001,gonzc001,arenn001,parrg001,reynm001,hundn001,lemad001,rusic001
348,20160430,N,LAN,NL,2,strir001,utlec001,seagc001,turnj001,gonza003,grany001,herne001,crawc002,pedej001,strir001,SDN,NL,5,rea-c001,jay-j001,myerw001,kempm001,uptob001,ramia003,norrd001,weekj001,rosaa001,rea-c001
349,20160430,N,MIL,NL,5,andec001,santd002,villj001,braur002,lucrj001,cartc002,walsc001,hilla001,florr003,andec001,MIA,NL,7,chenw001,dietd001,pradm001,yelic001,stanm004,bourj002,ozunm001,realj001,hecha001,chenw001
350,20160430,D,NYN,NL,6,degrj001,granc001,cabra002,confm001,cespy001,dudal001,walkn001,florw001,river003,degrj001,SFN,NL,5,cainm001,spand001,pagaa001,duffm002,poseb001,beltb001,pench001,crawb001,tomlk001,cainm001
351,20160430,N,PHI,NL,4,eickj001,herro001,galvf001,franm004,howar001,ruppc001,ruf-d001,hernc005,eickj001,bourp001,CLE,AL,3,bauet001,kipnj001,lindf001,branm003,santc002,uribj002,naqut001,perer003,chisl001,bauet001
352,20160430,N,PIT,NL,5,lirif001,jasoj001,mccua001,freed001,marts002,cervf001,polag001,harrj002,mercj002,lirif001,CIN,NL,1,simoa001,cozaz001,suare001,vottj001,philb001,duvaa001,brucj001,barnt001,simoa001,hamib001
353,20160430,D,SLN,NL,1,garcj004,hazej001,carpm002,hollm001,adamm002,moliy001,mossb001,tejar001,wongk001,garcj004,WAS,NL,6,rossj002,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,espid001,lobaj001,rossj002
354,20160501,D,BAL,AL,1,jimeu001,rickj001,machm001,trumm001,jonea003,davic003,hardj003,reimn001,schoj001,josec002,CHA,AL,7,salec001,eatoa002,sancc001,abrej003,frazt001,cabrm002,lawrb002,sandj002,navad001,jacka001
355,20160501,N,BOS,AL,8,pricd001,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,vazqc001,bradj001,NYA,AL,7,eovan001,ellsj001,gardb001,rodra001,teixm001,casts001,headc001,hicka001,torrr001,romia002
356,20160501,D,MIN,AL,5,nolar001,santd001,dozib001,mauej001,sanom001,parkb002,arcio001,escoe001,suzuk001,rosae001,DET,AL,6,pelfm001,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,saltj001,gosea001,iglej001
357,20160501,D,OAK,AL,1,hillr001,burnb002,lowrj001,reddj001,davik003,vogts001,crisc001,coghc001,alony001,semim001,HOU,AL,2,fistd001,altuj001,sprig001,corrc001,rasmc001,gatte001,whitt002,tuckp001,gonzm002,castj006
358,20160501,D,SEA,AL,1,walkt004,martk001,smits002,canor001,cruzn002,linda001,seagk001,iannc001,martl004,sardl001,KCA,AL,4,kenni001,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,infao001,dysoj001
359,20160501,D,TBA,AL,1,odorj001,forsl001,millb002,longe001,dickc002,souzs001,morrl001,guyeb001,kierk001,congh001,TOR,AL,5,strom001,saunm001,donaj001,bautj002,encae001,tulot001,pillk001,carre001,martr004,goinr001
360,20160501,D,TEX,AL,6,hamec001,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,holab001,deshd002,ANA,AL,9,richg002,escoy001,calhk001,troum001,pujoa001,cronc002,sotog001,simma001,robis001,pennc001
361,20160501,D,ARI,NL,3,mills001,gossp001,drurb001,goldp001,perad001,tomay001,herrc001,owinc001,ahmen001,mills001,COL,NL,6,bettc001,blacc001,stort001,gonzc001,arenn001,parrg001,lemad001,paulb001,woltt001,bettc001
362,20160501,D,CHN,NL,3,lackj001,fowld001,heywj001,bryak001,rizza001,zobrb001,lastt001,russa002,fedet001,lackj001,ATL,NL,4,tehej001,markn001,aybae001,freef001,garca004,johnk003,flowt001,petej002,tehej001,smitm007
363,20160501,D,LAN,NL,1,kersc001,puigy001,herne001,gonza003,turnj001,kendh001,thomt002,seagc001,ellia001,kersc001,SDN,NL,0,pomed001,jay-j001,myerw001,kempm001,uptob001,norrd001,ramia003,rosaa001,weekj001,pomed001
364,20160501,D,MIL,NL,14,peraw001,santd002,villj001,braur002,cartc002,nieuk001,walsc001,hilla001,maldm001,peraw001,MIA,NL,5,koeht001,suzui001,pradm001,dietd001,stanm004,bourj002,ozunm001,realj001,hecha001,koeht001
365,20160501,D,NYN,NL,1,syndn001,lagaj001,wrigd002,confm001,cespy001,walkn001,florw001,plawk001,campe001,syndn001,SFN,NL,6,bumgm001,spand001,pagaa001,duffm002,poseb001,beltb001,pench001,crawb001,tomlk001,bumgm001
366,20160501,D,PHI,NL,2,velav001,herro001,galvf001,franm004,howar001,ruppc001,ruf-d001,hernc005,velav001,bourp001,CLE,AL,1,salad001,ramij003,kipnj001,lindf001,santc002,gomey001,naqut001,davir003,chisl001,salad001
367,20160501,D,PIT,NL,5,lockj001,jasoj001,mccua001,harrj002,marts002,polag001,rodrs002,mercj002,stewc001,lockj001,CIN,NL,6,adlet001,cozaz001,hamib001,vottj001,philb001,brucj001,suare001,duvaa001,barnt001,adlet001
368,20160501,D,SLN,NL,1,martc006,carpm002,piscs001,hollm001,mossb001,moliy001,gricr001,wongk001,diaza003,martc006,WAS,NL,6,schem001,dendm001,renda001,harpb003,murpd006,wertj001,robic001,espid001,lobaj001,schem001
369,20160502,N,HOU,AL,2,keucd001,altuj001,sprig001,corrc001,rasmc001,gatte001,tuckp001,gonzm002,valbl001,castj006,MIN,AL,6,berrj001,santd001,dozib001,mauej001,sanom001,parkb002,escoe001,rosae001,murpj001,nunee002
370,20160502,N,KCA,AL,0,volqe001,escoa003,cainl001,hosme001,morak001,gorda001,peres002,infao001,coloc002,orlap001,WAS,NL,2,gonzg003,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,drews001,lobaj001,espid001
371,20160502,N,OAK,AL,3,gravk001,burnb002,crisc001,reddj001,davik003,vogts001,coghc001,canhm001,alony001,semim001,SEA,AL,4,karnn001,aokin001,smits002,canor001,cruzn002,linda001,seagk001,iannc001,martk001,martl004
372,20160502,N,TOR,AL,1,dickr001,saunm001,donaj001,bautj002,encae001,tulot001,smoaj001,goinr001,pillk001,tholj001,TEX,AL,2,grifa002,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,nichb001,deshd002
373,20160502,N,CIN,NL,6,finnb001,hamib001,dejei002,vottj001,philb001,brucj001,suare001,sches001,barnt001,finnb001,SFN,NL,9,cuetj001,spand001,duffm002,poseb001,pench001,beltb001,willm008,crawb001,tomlk001,cuetj001
374,20160502,N,MIL,NL,8,nelsj004,presa001,villj001,braur002,lucrj001,cartc002,nieuk001,hilla001,rivey001,nelsj004,ANA,AL,5,weavj003,escoy001,orter001,troum001,pujoa001,calhk001,simma001,sotog001,weavj003,giavj001
375,20160502,N,NYN,NL,4,colob001,granc001,wrigd002,confm001,cespy001,dudal001,walkn001,cabra002,plawk001,colob001,ATL,NL,1,foltm001,markn001,castd001,freef001,garca004,piera001,brigr001,aybae001,foltm001,smitm007
376,20160502,N,PIT,NL,2,coleg001,jasoj001,mccua001,freed001,marts002,cervf001,polag001,harrj002,mercj002,coleg001,CHN,NL,7,hammj002,fowld001,lastt001,bryak001,rizza001,zobrb001,russa002,szczm001,rossd001,hammj002
377,20160502,N,SDN,NL,2,shiej002,jay-j001,myerw001,kempm001,wallb001,ramia003,norrd001,weekj001,jankt001,shiej002,COL,NL,1,grayj003,blacc001,stort001,gonzc001,arenn001,parrg001,hundn001,paulb001,lemad001,grayj003
378,20160502,N,SLN,NL,10,waina001,carpm002,piscs001,hollm001,mossb001,moliy001,adamm002,diaza003,wongk001,waina001,PHI,NL,3,hellj001,herro001,galvf001,franm004,howar001,ruizc001,hernc005,lougd001,hellj001,bourp001
379,20160503,N,BAL,AL,4,tillc001,rickj001,machm001,jonea003,davic003,trumm001,wietm001,alvap001,schoj001,flahr001,NYA,AL,1,sevel001,ellsj001,gardb001,rodra001,teixm001,mccab002,beltc001,casts001,gregd001,headc001
380,20160503,N,CHA,AL,4,quinj001,eatoa002,rollj001,abrej003,frazt001,cabrm002,lawrb002,sandj002,navad001,jacka001,BOS,AL,1,wrigs001,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,younc004,hanir001,bradj001
381,20160503,N,CLE,AL,7,tomlj001,santc002,kipnj001,lindf001,branm003,napom001,gomey001,byrdm001,ramij003,naqut001,DET,AL,3,verlj001,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,mccaj001,gosea001,iglej001
382,20160503,N,HOU,AL,6,mchuc001,altuj001,sprig001,corrc001,rasmc001,whitt002,tuckp001,gomec002,valbl001,castj006,MIN,AL,4,meyea001,santd001,dozib001,mauej001,sanom001,plout001,parkb002,escoe001,suzuk001,rosae001
383,20160503,N,KCA,AL,7,younc003,escoa003,cainl001,hosme001,morak001,gorda001,peres002,infao001,coloc002,dysoj001,WAS,NL,6,roart001,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,ramow001,espid001,heisc001
384,20160503,N,OAK,AL,2,grays001,burnb002,lowrj001,reddj001,davik003,vogts001,phegj001,coghc001,alony001,semim001,SEA,AL,8,iwakh001,aokin001,smits002,canor001,cruzn002,linda001,seagk001,martk001,clevs001,martl004
385,20160503,N,TBA,AL,5,moorm003,forsl001,guyeb001,longe001,pears001,souzs001,jennd002,beckt001,kierk001,casac001,LAN,NL,10,kazms001,herne001,puigy001,gonza003,turnj001,kendh001,thomt002,ellia001,pedej001,culbc001
386,20160503,N,TOR,AL,3,estrm001,saunm001,donaj001,bautj002,encae001,tulot001,smoaj001,pillk001,martr004,barnd001,TEX,AL,1,perem004,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,nichb001,deshd002
387,20160503,N,CIN,NL,1,lambj002,hamib001,dejei002,vottj001,philb001,brucj001,suare001,duvaa001,barnt001,lambj002,SFN,NL,3,samaj001,spand001,duffm002,poseb001,pench001,beltb001,crawb001,tomlk001,blang001,samaj001
388,20160503,N,MIA,NL,7,nicoj001,realj001,pradm001,yelic001,stanm004,ozunm001,johnc003,hecha001,rojam002,nicoj001,ARI,NL,4,corbp001,gossp001,drurb001,goldp001,weekr001,tomay001,castw002,owinc001,ahmen001,corbp001
389,20160503,N,MIL,NL,5,guerj003,santd002,villj001,lucrj001,cartc002,nieuk001,walsc001,florr003,rivey001,guerj003,ANA,AL,4,tropn001,escoy001,orter001,troum001,pujoa001,calhk001,simma001,perec003,tropn001,pennc001
390,20160503,N,NYN,NL,0,harvm001,granc001,wrigd002,confm001,cespy001,dudal001,walkn001,cabra002,plawk001,harvm001,ATL,NL,3,wislm001,markn001,garca004,freef001,johnk003,piera001,brigr001,aybae001,wislm001,smitm007
391,20160503,N,PIT,NL,1,niesj001,jasoj001,mccua001,freed001,joycm001,cervf001,polag001,rodrs002,mercj002,niesj001,CHN,NL,7,arrij001,fowld001,solej001,bryak001,rizza001,zobrb001,baezj001,russa002,fedet001,arrij001
392,20160503,N,SDN,NL,6,casha001,jay-j001,myerw001,kempm001,wallb001,uptob001,ramia003,norrd001,weekj001,casha001,COL,NL,3,butle001,blacc001,stort001,gonzc001,arenn001,parrg001,reynm001,hundn001,lemad001,butle001
393,20160503,N,SLN,NL,0,wachm001,carpm002,piscs001,hollm001,adamm002,moliy001,gricr001,wongk001,diaza003,wachm001,PHI,NL,1,nolaa001,herro001,galvf001,franm004,howar001,ruppc001,ruf-d001,hernc005,nolaa001,bourp001
394,20160504,N,BAL,AL,0,wilst004,rickj001,machm001,jonea003,davic003,trumm001,reimn001,schoj001,josec002,flahr001,NYA,AL,7,sabac001,ellsj001,gardb001,beltc001,teixm001,mccab002,casts001,hicka001,gregd001,headc001
395,20160504,N,CHA,AL,2,rodoc001,eatoa002,rollj001,abrej003,frazt001,cabrm002,lawrb002,sandj002,navad001,jacka001,BOS,AL,5,buchc001,bettm001,bogax001,ortid001,pedrd001,younc004,shawt001,rutlj001,vazqc001,bradj001
396,20160504,N,CLE,AL,4,klubc001,santc002,kipnj001,lindf001,branm003,napom001,gomey001,chisl001,uribj002,naqut001,DET,AL,0,sanca004,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,mccaj001,gosea001,iglej001
397,20160504,N,HOU,AL,16,fierm001,altuj001,sprig001,corrc001,rasmc001,gomec002,tuckp001,gonzm002,valbl001,castj006,MIN,AL,4,hughp001,santd001,dozib001,mauej001,sanom001,plout001,parkb002,arcio001,murpj001,nunee002
398,20160504,D,KCA,AL,2,medlk001,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,infao001,dysoj001,buted001,WAS,NL,13,stras001,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,ramow001,robic001,espid001
399,20160504,D,OAK,AL,8,manas001,burnb002,lowrj001,reddj001,davik003,vogts001,butlb003,coghc001,alony001,semim001,SEA,AL,9,hernf002,aokin001,martk001,canor001,cruzn002,gutif001,seagk001,iannc001,lee-d004,martl004
400,20160504,N,TBA,AL,8,smyld001,forsl001,guyeb001,longe001,pears001,souzs001,dickc002,jennd002,beckt001,casac001,LAN,NL,5,wooda002,herne001,puigy001,gonza003,turnj001,kendh001,thomt002,grany001,seagc001,culbc001
401,20160504,N,TOR,AL,4,sanca006,saunm001,donaj001,bautj002,encae001,smoaj001,tulot001,pillk001,martr004,goinr001,TEX,AL,3,lewic001,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,rua-r001,wilsb002
402,20160504,D,CIN,NL,7,strad003,cozaz001,holtt001,vottj001,philb001,brucj001,suare001,duvaa001,cabrr001,strad003,SFN,NL,4,peavj001,spand001,blang001,pench001,beltb001,crawb001,gillc001,browt002,tomlk001,peavj001
403,20160504,N,MIA,NL,4,fernj003,realj001,pradm001,yelic001,stanm004,dietd001,ozunm001,hecha001,rojam002,fernj003,ARI,NL,3,delar003,gossp001,lambj001,goldp001,perad001,drurb001,tomay001,herrc001,ahmen001,delar003
404,20160504,D,MIL,NL,3,daviz001,villj001,presa001,braur002,lucrj001,cartc002,hilla001,pereh001,florr003,daviz001,ANA,AL,7,santh001,escoy001,orter001,troum001,pujoa001,calhk001,simma001,sotog001,santh001,giavj001
405,20160504,D,NYN,NL,8,matzs001,granc001,cabra002,confm001,cespy001,dudal001,walkn001,florw001,river003,matzs001,ATL,NL,0,chacj001,smitm007,garca004,freef001,franj004,flowt001,darnc001,castd001,aybae001,chacj001
406,20160504,D,PIT,NL,2,nicaj001,mercj002,mccua001,freed001,marts002,cervf001,rodrs002,harrj002,polag001,nicaj001,CHN,NL,6,lestj001,fowld001,lastt001,bryak001,rizza001,zobrb001,baezj001,russa002,rossd001,lestj001
